Local_Auth_Code,x,y,geo_area,EU_zone_agglom,Total_PM25,Motorway_in,Motorway_out,Trunk_A_Rd_in,Trunk_A_Rd_out,Primary_A_Rd_in,Primary_A_Rd_out,Minor_Rd.Cold_Start_in,Minor_Rd.Cold_Start_out,Brake.Tyre_in,Brake.Tyre_out,Road_Abrasion_in,Road_Abrasion_out,Industry_in,Industry_out,Domestic_in,Domestic_out,Rail_in,Rail_out,Other_in,Other_out,PM_secondary,Residual.Salt,Point_Sources,Sex,AgeGroup,Pathogen,RatePer100000
S12000049,262500,667500,1,24,5.496639,0.017688,0.045401,0,0.002093,0,0.016037,0.007499,0.045656,0.053001,0.251158,0.031776,0.121777,0.06096,0.667787,0.073259,0.539645,2.95E-04,0.003187,0.01086,0.183753,2.358448,0.851958,0.154403,Female,15-44 years,Human metapneumovirus,0.097922669
S12000049,263500,667500,1,37,5.38865,0.016529,0.043962,0,0.002009,0.002654,0.015235,0.009495,0.04302,0.065991,0.242425,0.0351,0.118089,0.0462,0.612935,0.083364,0.541086,2.95E-04,0.002975,0.008241,0.166849,2.358448,0.826166,0.147584,Female,15-44 years,Influenza - Type A (any subtype),3.035602724
S12000049,264500,667500,1,24,5.120315,0,0.041132,0,0.002046,0.005691,0.013928,0.003611,0.041605,0.028604,0.232145,0.009431,0.112583,0.02425,0.587422,0.073325,0.5422,0,0.002898,0.003016,0.155304,2.358448,0.736795,0.145879,Female,15-44 years,Influenza - Type A (not subtyped),1.175072022
S12000049,265500,667500,1,24,4.970123,0,0.0356,0,0.001938,8.22E-04,0.012659,0.002963,0.03701,0.011437,0.207001,0.003725,0.099596,0.01884,0.54617,0.058698,0.528041,0,0.002532,0.003486,0.137686,2.37748,0.733533,0.150904,Female,15-44 years,Influenza - Type A or B,3.133525392
S12000049,266500,667500,1,37,4.84447,0,0.033129,0,0.002091,0,0.011484,0.001893,0.034835,0.005378,0.194516,0.001749,0.09348,0.009214,0.522598,0.02923,0.516505,0,0.002528,0.00188,0.127832,2.37748,0.720235,0.158413,Female,15-44 years,Influenza - Type A(H1N1)pdm09,0
S12000049,267500,667500,1,37,4.757283,0,0.031341,0,0.002296,0,0.010679,0.001755,0.031887,0.005238,0.181976,0.001913,0.087945,0.003736,0.490075,0.023367,0.49919,0,0.002554,0.001856,0.121852,2.37748,0.719714,0.162429,Female,15-44 years,Influenza - Type A(H3),1.860530702
S12000049,268500,667500,1,37,4.765629,0,0.032243,0,0.002544,0,0.01033,0.001487,0.029747,0.003363,0.179209,0.001526,0.087971,0.006824,0.466705,0.063524,0.510876,0,0.0026,0.002186,0.115403,2.37748,0.70885,0.162762,Female,15-44 years,Influenza - Type B,0.097922669
S12000049,253500,666500,1,24,5.747657,0,0.034281,0,0.002354,0,0.026461,0.010507,0.043776,0.020199,0.261787,0.006521,0.117148,0.519312,0.595849,0.019251,0.448222,0,0.001973,0.204129,0.251736,2.280149,0.773246,0.130758,Female,15-44 years,Mycoplasma pneumoniae,1.468840028
S12000049,254500,666500,1,24,5.506901,0,0.030292,0,0.002282,0.036632,0.021666,0.010765,0.046548,0.163864,0.242952,0.053535,0.107027,0.052324,0.718975,0.065445,0.471413,0,0.00221,0.02855,0.255705,2.280149,0.772873,0.143691,Female,15-44 years,Parainfluenza virus,0.293768006
S12000049,255500,666500,1,24,5.477655,0,0.030881,0,0.002299,0.019232,0.024809,0.019345,0.049707,0.127794,0.25908,0.041843,0.112381,0.075623,0.671758,0.107895,0.482538,2.29E-04,0.002465,0.026728,0.226605,2.302001,0.752563,0.141879,Female,15-44 years,Respiratory syncytial virus,0.293768006
S12000049,256500,666500,1,24,5.356002,0,0.034535,0,0.00238,0.001849,0.025836,0.036329,0.051778,0.05523,0.277521,0.017789,0.121308,0.069681,0.658916,0.097285,0.501031,4.40E-05,0.002892,0.026331,0.213272,2.302001,0.735266,0.124726,Female,15-44 years,Rhinovirus,1.370917359
S12000049,257500,666500,1,24,5.563825,0.004571,0.042446,0,0.002338,0.006455,0.025269,0.024751,0.059317,0.076634,0.291037,0.028726,0.132062,0.092939,0.705047,0.109106,0.513461,0,0.003389,0.027705,0.210668,2.302001,0.76305,0.142855,Female,15-44 years,Seasonal coronavirus (Non-SARS-CoV-2),0.587536011
S12000049,258500,666500,1,24,6.014071,0.057101,0.042221,0,0.002255,0.019931,0.022648,0.01823,0.069798,0.203916,0.278824,0.113275,0.127876,0.091152,0.707655,0.132888,0.514918,0,0.004455,0.029603,0.2201,2.302001,0.9115,0.143726,Male,15-44 years,Adenovirus,0.806101381
S12000049,259500,666500,1,24,5.724568,0.058735,0.039808,0,0.002007,0.007687,0.022488,0.02164,0.058641,0.150606,0.259683,0.097276,0.11937,0.041086,0.661184,0.038317,0.503601,0.004211,0.003628,0.055459,0.199955,2.302001,0.921567,0.155616,Male,15-44 years,Human metapneumovirus,0
S12000049,260500,666500,1,24,5.655363,0.025194,0.046298,0,0.001965,0.010847,0.020295,0.012849,0.05242,0.111086,0.259765,0.057088,0.124701,0.079891,0.642355,0.077695,0.498723,3.00E-06,0.004141,0.01835,0.204785,2.358448,0.843201,0.205262,Male,15-44 years,Influenza - Type A (any subtype),1.612202763
S12000049,261500,666500,1,24,5.438612,0.014364,0.046763,0,0.001918,0,0.019268,0.007872,0.04763,0.045414,0.258442,0.026367,0.124728,0.061078,0.646871,0.051581,0.508329,4.01E-04,0.0032,0.007739,0.195091,2.358448,0.822966,0.190142,Male,15-44 years,Influenza - Type A (not subtyped),0.503813363
S12000049,262500,666500,1,24,5.762506,0.089328,0.036788,0,0.00189,5.34E-04,0.01673,0.008459,0.043725,0.187897,0.228461,0.134524,0.106976,0.054566,0.625953,0.070903,0.513153,0,0.002934,0.005593,0.176507,2.358448,0.93733,0.161806,Male,15-44 years,Influenza - Type A or B,1.813728108
S12000049,263500,666500,1,24,5.635999,0.04581,0.045202,0,0.001825,0.004743,0.014782,0.0113,0.041725,0.132617,0.236795,0.082744,0.116609,0.054072,0.60262,0.087119,0.52243,0,0.002714,0.010751,0.1644,2.358448,0.943896,0.155397,Male,15-44 years,Influenza - Type A(H1N1)pdm09,0
S12000049,264500,666500,1,24,5.33801,0.024022,0.042451,0,0.001895,0,0.014503,0.010417,0.040511,0.079568,0.230823,0.047121,0.112887,0.053234,0.58145,0.071698,0.534072,0,0.002605,0.009043,0.156461,2.358448,0.813386,0.153412,Male,15-44 years,Influenza - Type A(H3),1.108389399
S12000049,265500,666500,1,24,5.497774,0.031762,0.0365,0,0.002044,0,0.012799,0.016449,0.0385,0.109931,0.212588,0.063884,0.101987,0.07456,0.569742,0.183065,0.506303,0,0.002563,0.012119,0.159404,2.37748,0.825725,0.16037,Male,15-44 years,Influenza - Type B,0.201525345
S12000049,266500,666500,1,37,5.121419,0.013888,0.038735,0,0.002223,0,0.011671,0.010534,0.036966,0.059147,0.211834,0.031433,0.103891,0.021655,0.556655,0.040954,0.520167,0,0.00257,0.004568,0.141986,2.37748,0.763555,0.171507,Male,15-44 years,Mycoplasma pneumoniae,0.403050691
S12000049,267500,666500,1,37,4.92662,0,0.039313,0,0.002512,0,0.010894,0.003559,0.034735,0.009617,0.206933,0.003109,0.102905,0.026151,0.519691,0.038881,0.506181,0,0.002612,0.004946,0.131669,2.37748,0.728694,0.176738,Male,15-44 years,Parainfluenza virus,0
S12000049,268500,666500,1,37,4.913541,0,0.038088,0,0.002949,0,0.010498,0.00409,0.031523,0.01203,0.197699,0.003962,0.098919,0.03535,0.491675,0.047272,0.512471,0,0.002656,0.007005,0.124497,2.37748,0.739161,0.176213,Male,15-44 years,Respiratory syncytial virus,0.503813363
S12000049,269500,666500,1,37,5.156305,0.022257,0.039543,0,0.004068,0,0.01156,7.54E-04,0.032305,0.049733,0.212488,0.035027,0.105709,0.005277,0.516424,0.003398,0.622363,0,0.003143,0.001227,0.134649,2.37748,0.804463,0.174437,Male,15-44 years,Rhinovirus,0.806101381
S12000049,252500,665500,1,24,5.28002,0.026842,0.025738,0,0.002489,0.011066,0.0181,0.012073,0.039238,0.115192,0.205061,0.061913,0.091159,0.063778,0.568795,0.012594,0.412215,0,0.001847,0.165846,0.232472,2.280149,0.826017,0.107437,Male,15-44 years,Seasonal coronavirus (Non-SARS-CoV-2),0.705338709
S12000049,253500,665500,1,24,5.441043,0.028097,0.032571,0,0.002387,0.027235,0.019996,0.01741,0.039776,0.176617,0.227757,0.083033,0.104433,0.054483,0.612882,0.104956,0.417262,0,0.001961,0.010788,0.236673,2.280149,0.853194,0.109383,Female,45-64 years,Adenovirus,0.259026759
S12000049,254500,665500,1,24,5.296319,0,0.038376,0,0.002276,0.006527,0.023886,0.012483,0.042664,0.053103,0.255968,0.017148,0.118304,0.120244,0.585885,0.131913,0.437942,0,0.002196,0.038158,0.205956,2.280149,0.772512,0.150628,Female,45-64 years,Human metapneumovirus,1.036107035
S12000049,255500,665500,1,24,5.1925,0,0.038956,0,0.002231,0,0.022681,0.013891,0.044762,0.028708,0.257616,0.009268,0.118499,0.065777,0.604843,0.081286,0.455163,0,0.00251,0.04994,0.191107,2.302001,0.76059,0.142671,Female,45-64 years,Influenza - Type A (any subtype),6.734695728
S12000049,256500,665500,1,24,5.368187,0,0.047872,0,0.002258,0.018494,0.020092,0.009122,0.049828,0.099045,0.269425,0.032701,0.129417,0.064809,0.628594,0.052038,0.470586,2.42E-04,0.002881,0.019069,0.193939,2.302001,0.821664,0.134112,Female,45-64 years,Influenza - Type A (not subtyped),2.719780967
S12000049,257500,665500,1,24,5.712505,0.014559,0.053347,0,0.002191,0.02637,0.021851,0.026031,0.05626,0.16915,0.28521,0.067482,0.13899,0.068562,0.629709,0.098964,0.476802,2.15E-04,0.003749,0.025631,0.193409,2.302001,0.920217,0.131804,Female,45-64 years,Influenza - Type A or B,7.123235866
S12000049,258500,665500,1,24,5.762004,0.025193,0.049079,0,0.002098,0.00801,0.02657,0.127343,0.051311,0.118797,0.291129,0.059302,0.137503,0.031977,0.622305,0.137355,0.486049,0.001066,0.005377,0.081009,0.187558,2.302001,0.863969,0.147002,Female,45-64 years,Influenza - Type A(H1N1)pdm09,0
S12000049,259500,665500,1,24,5.488188,0,0.04766,0,0.002038,0.003688,0.024425,0.051149,0.06547,0.047005,0.278532,0.015239,0.132109,0.075632,0.630281,0.144359,0.503953,0.001946,0.004377,0.040661,0.202269,2.302001,0.753992,0.161399,Female,45-64 years,Influenza - Type A(H3),4.014914761
S12000049,260500,665500,1,24,5.844217,0.045702,0.038898,0,0.002011,0.013448,0.020546,0.023803,0.056528,0.158201,0.249304,0.088836,0.115367,0.073683,0.635494,0.129614,0.512776,2.70E-05,0.003939,0.071288,0.198183,2.358448,0.8845,0.163621,Female,45-64 years,Influenza - Type B,0.388540138
S12000049,261500,665500,1,24,5.777597,0.029802,0.042259,0,0.001979,0.007028,0.020079,0.017782,0.049384,0.118595,0.252345,0.06266,0.119132,0.115436,0.633192,0.110517,0.518625,2.14E-04,0.003266,0.085507,0.191622,2.358448,0.852343,0.187382,Female,45-64 years,Mycoplasma pneumoniae,0.647566897
S12000049,262500,665500,1,24,5.392277,0,0.042847,0,0.001969,0.00786,0.017427,0.009659,0.046161,0.049604,0.24621,0.016266,0.117674,0.080237,0.635656,0.120424,0.523411,0,0.003013,0.015423,0.19254,2.358448,0.748404,0.159044,Female,45-64 years,Parainfluenza virus,1.165620414
S12000049,263500,665500,1,24,5.368553,0,0.038083,0,0.00193,0.003687,0.016292,0.013229,0.042786,0.049163,0.230435,0.016028,0.108853,0.111149,0.617821,0.148009,0.529716,0,0.002826,0.01536,0.183803,2.358448,0.722039,0.158896,Female,45-64 years,Respiratory syncytial virus,1.942700691
S12000049,264500,665500,1,24,5.381256,0.012033,0.034533,0,0.00203,0.003699,0.014611,0.011045,0.041931,0.062933,0.220364,0.031282,0.102676,0.086226,0.612949,0.133213,0.536648,0,0.002733,0.014059,0.175738,2.358448,0.760955,0.163149,Female,45-64 years,Rhinovirus,1.165620414
S12000049,265500,665500,1,24,5.344934,0,0.036846,0,0.002203,0.002889,0.013243,0.017015,0.039401,0.055243,0.217006,0.017812,0.103761,0.086116,0.57238,0.073418,0.543455,0,0.002698,0.140553,0.14433,2.37748,0.723868,0.175218,Female,45-64 years,Seasonal coronavirus (Non-SARS-CoV-2),1.295133794
S12000049,266500,665500,1,24,5.36814,0.022911,0.034621,0,0.002421,0.001547,0.01234,0.010971,0.038546,0.081863,0.210253,0.047078,0.09959,0.073578,0.576178,0.088255,0.526967,0,0.002714,0.012312,0.162787,2.37748,0.795634,0.190093,Male,45-64 years,Adenovirus,0.545408682
S12000049,267500,665500,1,24,5.482956,0.03328,0.036862,0,0.002861,0,0.011834,0.009559,0.0362,0.090331,0.209933,0.058888,0.101592,0.053486,0.56707,0.059218,0.5328,0,0.002763,0.011025,0.144149,2.37748,0.947246,0.196378,Male,45-64 years,Human metapneumovirus,0.272704341
S12000049,268500,665500,1,24,5.303397,0.01718,0.043555,0,0.004055,0,0.011336,0.00763,0.033459,0.056133,0.22072,0.033532,0.111165,0.060287,0.522402,0.130486,0.514879,0,0.002806,0.013038,0.134216,2.37748,0.812351,0.196687,Male,45-64 years,Influenza - Type A (any subtype),4.772325963
S12000049,269500,665500,1,37,5.417685,0.029594,0.046158,0,0.006077,0.001287,0.012654,0.001541,0.034059,0.076483,0.242272,0.052018,0.121002,0.008749,0.541981,0.03782,0.631955,0,0.003295,0.002879,0.143304,2.37748,0.859556,0.187523,Male,45-64 years,Influenza - Type A (not subtyped),1.499873874
S12000049,251500,664500,1,24,4.847408,0,0.019836,0,0.002609,0.00168,0.015756,0.01231,0.03495,0.033731,0.17697,0.010994,0.076889,0.102009,0.508667,0.181183,0.393466,2.80E-05,0.001704,0.015749,0.178863,2.284213,0.701124,0.094674,Male,45-64 years,Influenza - Type A or B,5.045030304
S12000049,252500,664500,1,24,5.007746,0,0.025455,0,0.002458,0.007001,0.017705,0.013759,0.037947,0.058106,0.201049,0.018939,0.089508,0.116233,0.534607,0.13479,0.423771,6.87E-04,0.001768,0.018451,0.17615,2.284213,0.736819,0.108331,Male,45-64 years,Influenza - Type A(H1N1)pdm09,0
S12000049,253500,664500,1,24,5.411117,0.042571,0.027595,0,0.002368,0.016983,0.018206,0.013227,0.040064,0.173164,0.211433,0.095492,0.0943,0.076349,0.555773,0.1064,0.440902,6.90E-04,0.002044,0.010984,0.178455,2.284213,0.905125,0.114775,Male,45-64 years,Influenza - Type A(H3),3.272452089
S12000049,254500,664500,1,24,5.557407,0.051685,0.035791,0,0.002259,0.011943,0.018945,0.013136,0.041344,0.166532,0.232813,0.099769,0.108126,0.088581,0.553894,0.103942,0.446665,6.91E-04,0.002342,0.089488,0.164265,2.284213,0.928339,0.112644,Male,45-64 years,Influenza - Type B,0.272704341
S12000049,255500,664500,1,24,5.507816,0.049197,0.046513,0,0.002221,0.012107,0.018048,0.013029,0.043528,0.159851,0.253565,0.092433,0.12359,0.058196,0.568397,0.049808,0.455856,6.91E-04,0.002777,0.029965,0.179039,2.306459,0.914197,0.128349,Male,45-64 years,Mycoplasma pneumoniae,0.681760852
S12000049,256500,664500,1,24,5.798987,0.103245,0.046635,0,0.002252,0.005433,0.019375,0.016258,0.046699,0.250129,0.259911,0.166942,0.125231,0.06192,0.569954,0.076843,0.46262,4.31E-04,0.003485,0.050658,0.171328,2.306459,0.931517,0.121662,Male,45-64 years,Parainfluenza virus,0.954465193
S12000049,257500,664500,1,24,5.987082,0.120566,0.049141,0,0.002189,0.008653,0.020464,0.017103,0.05191,0.286544,0.271145,0.192678,0.130994,0.078026,0.606402,0.077036,0.478103,7.50E-05,0.004864,0.030855,0.181334,2.306459,0.947088,0.125451,Male,45-64 years,Respiratory syncytial virus,0.954465193
S12000049,258500,664500,1,24,5.758484,0.040399,0.058073,0,0.002109,0.030134,0.020706,0.019298,0.055271,0.189764,0.288284,0.096269,0.143895,0.02807,0.611706,0.073217,0.491093,0.01103,0.004236,0.026022,0.186055,2.306459,0.935535,0.140859,Male,45-64 years,Rhinovirus,0.681760852
S12000049,259500,664500,1,24,5.502202,0,0.048672,0,0.002068,0.021766,0.022521,0.020031,0.054158,0.089297,0.273012,0.029635,0.131298,0.044144,0.619405,0.136658,0.49803,3.07E-04,0.006026,0.018444,0.200454,2.306459,0.792246,0.187572,Male,45-64 years,Seasonal coronavirus (Non-SARS-CoV-2),0.954465193
S12000049,260500,664500,1,24,5.507685,0,0.039665,0,0.002054,0.00838,0.022427,0.015357,0.049865,0.05811,0.254187,0.019133,0.117753,0.082753,0.62468,0.120254,0.514069,3.61E-04,0.004128,0.067938,0.189059,2.361895,0.75581,0.199805,Female,65-74 years,Adenovirus,0.342083838
S12000049,261500,664500,1,24,5.358887,0,0.035321,0,0.00204,0.007358,0.019948,0.014165,0.046868,0.06389,0.238773,0.020834,0.109143,0.068245,0.625311,0.066547,0.523026,2.51E-04,0.003527,0.040645,0.20171,2.361895,0.743299,0.16609,Female,65-74 years,Human metapneumovirus,1.026251514
S12000049,262500,664500,1,24,5.23151,0,0.032182,0,0.002058,0.003536,0.01802,0.013808,0.043936,0.042816,0.22706,0.013914,0.102804,0.048326,0.625239,0.054615,0.530577,1.44E-04,0.003216,0.013255,0.197704,2.361895,0.745026,0.151379,Female,65-74 years,Influenza - Type A (any subtype),11.97293433
S12000049,263500,664500,1,24,5.326556,0,0.031185,0,0.002062,0.003051,0.015858,0.011501,0.042713,0.040918,0.217478,0.013288,0.098908,0.092764,0.610668,0.095434,0.539384,1.40E-04,0.003015,0.060165,0.201869,2.361895,0.723146,0.161115,Female,65-74 years,Influenza - Type A (not subtyped),3.762922217
S12000049,264500,664500,1,24,5.334283,0,0.03122,0,0.002199,0.003566,0.014389,0.013405,0.041133,0.041561,0.212866,0.013505,0.09747,0.095959,0.608062,0.12258,0.545265,1.40E-04,0.00291,0.022764,0.186725,2.361895,0.735373,0.181297,Female,65-74 years,Influenza - Type A or B,13.68335352
S12000049,265500,664500,1,24,5.285551,0,0.032375,0,0.00241,0.001502,0.013695,0.012424,0.039376,0.038644,0.209961,0.012407,0.097494,0.078356,0.597861,0.134725,0.541689,1.44E-04,0.002873,0.01123,0.167084,2.380991,0.706522,0.203787,Female,65-74 years,Influenza - Type A(H1N1)pdm09,0
S12000049,266500,664500,1,24,5.309597,0,0.0347,0,0.002704,0.001579,0.012996,0.012931,0.03791,0.040577,0.211663,0.013085,0.10005,0.083403,0.588991,0.128254,0.547606,1.73E-04,0.002885,0.012915,0.152039,2.380991,0.731319,0.212824,Female,65-74 years,Influenza - Type A(H3),8.21001211
S12000049,267500,664500,1,24,5.543865,0,0.039185,0,0.003466,0.002863,0.012456,0.015342,0.035908,0.045324,0.218385,0.014708,0.106249,0.251493,0.544068,0.176949,0.544461,1.64E-04,0.002995,0.026565,0.143357,2.380991,0.751931,0.227005,Female,65-74 years,Influenza - Type B,1.71041919
S12000049,268500,664500,1,24,5.548562,0.027017,0.041982,0.007351,0.003735,0.00245,0.012119,0.009704,0.034408,0.115182,0.221764,0.061347,0.109931,0.068602,0.5544,0.123446,0.551242,1.59E-04,0.003069,0.010614,0.142235,2.380991,0.836394,0.230419,Female,65-74 years,Mycoplasma pneumoniae,0.342083838
S12000049,269500,664500,1,24,5.603627,0.051396,0.042546,0.009872,0.004797,0.005768,0.011896,0.003747,0.032237,0.185494,0.221434,0.106648,0.110548,0.036276,0.504268,0.090557,0.550058,1.51E-04,0.00299,0.004911,0.131082,2.380991,0.916144,0.199815,Female,65-74 years,Parainfluenza virus,0.684167676
S12000049,252500,663500,1,24,4.86181,0,0.021221,0,0.002344,0.009846,0.014822,0.012568,0.036522,0.059675,0.180918,0.019741,0.078926,0.089035,0.5007,0.126057,0.427691,1.70E-05,0.001823,0.016703,0.139622,2.284213,0.739152,0.100215,Female,65-74 years,Respiratory syncytial virus,2.394586865
S12000049,253500,663500,1,24,4.94319,0,0.02845,0,0.002293,0.007149,0.015585,0.013987,0.03831,0.054162,0.201524,0.017851,0.091627,0.104055,0.512114,0.110129,0.441543,1.30E-05,0.002068,0.018939,0.145442,2.284213,0.746827,0.106908,Female,65-74 years,Rhinovirus,2.052503027
S12000049,254500,663500,1,24,4.945417,0.0013,0.037768,0,0.002209,0.002306,0.015463,0.012592,0.03927,0.043645,0.219406,0.015274,0.104938,0.07101,0.521207,0.124484,0.437067,9.00E-05,0.002428,0.012669,0.149887,2.284213,0.734336,0.113855,Female,65-74 years,Seasonal coronavirus (Non-SARS-CoV-2),2.394586865
S12000049,255500,663500,1,24,5.125318,0.037849,0.035986,0,0.002194,0,0.014977,0.012375,0.041477,0.107007,0.218649,0.065579,0.103001,0.047369,0.528814,0.069027,0.449784,6.51E-04,0.002876,0.006309,0.151979,2.306459,0.810968,0.111986,Male,65-74 years,Adenovirus,0
S12000049,256500,663500,1,24,5.106224,0.015597,0.043222,0,0.00224,0,0.015009,0.010564,0.045425,0.053109,0.240813,0.02999,0.115982,0.06767,0.55049,0.096469,0.466655,0.001895,0.003543,0.008414,0.156782,2.306459,0.762088,0.113807,Male,65-74 years,Human metapneumovirus,1.498480915
S12000049,257500,663500,1,24,5.120451,0,0.044697,0,0.002187,0,0.017241,0.014007,0.047361,0.030107,0.252178,0.009718,0.120974,0.081803,0.570644,0.092705,0.481831,0.001581,0.00479,0.02291,0.164019,2.306459,0.731249,0.123986,Male,65-74 years,Influenza - Type A (any subtype),9.365505719
S12000049,258500,663500,1,24,5.610056,0.045094,0.036363,0,0.002124,0.016301,0.016848,0.01185,0.048848,0.167981,0.235213,0.093087,0.108535,0.061533,0.596934,0.059279,0.495712,0.007417,0.004258,0.014731,0.181865,2.306459,0.954539,0.145086,Male,65-74 years,Influenza - Type A (not subtyped),2.99696183
S12000049,259500,663500,1,24,5.556786,0.012742,0.042612,0,0.002103,0.006244,0.020115,0.024521,0.04571,0.073,0.255353,0.034533,0.120595,0.076528,0.623506,0.08503,0.497204,7.79E-04,0.005772,0.110354,0.171629,2.306459,0.872166,0.169831,Male,65-74 years,Influenza - Type A or B,9.365505719
S12000049,260500,663500,1,24,5.382921,0,0.039395,0,0.002105,0.008175,0.019415,0.01009,0.045586,0.053027,0.24426,0.017341,0.114622,0.06298,0.634714,0.085134,0.504271,2.80E-05,0.004718,0.01425,0.199053,2.361895,0.762777,0.199084,Male,65-74 years,Influenza - Type A(H1N1)pdm09,0
S12000049,261500,663500,1,24,5.38045,0,0.034035,0,0.002109,0.009827,0.018268,0.01659,0.042156,0.067424,0.227875,0.022063,0.10483,0.071063,0.60583,0.085427,0.510084,4.50E-05,0.003858,0.094993,0.184839,2.361895,0.754628,0.162611,Male,65-74 years,Influenza - Type A(H3),6.368543889
S12000049,262500,663500,1,24,5.246148,0,0.031383,0,0.002156,0.00548,0.01687,0.007901,0.042601,0.043572,0.218768,0.014281,0.09966,0.046272,0.61997,0.078931,0.522199,0,0.003505,0.009419,0.216294,2.361895,0.747559,0.157431,Male,65-74 years,Influenza - Type B,0
S12000049,263500,663500,1,24,5.523293,0,0.033138,0,0.002201,0.001945,0.015685,0.013522,0.03954,0.040803,0.216747,0.01325,0.100662,0.112516,0.60064,0.140692,0.524712,0,0.003313,0.220051,0.1714,2.361895,0.747316,0.163266,Male,65-74 years,Mycoplasma pneumoniae,0.749240457
S12000049,264500,663500,1,24,5.400604,0,0.034064,0,0.002378,0,0.015282,0.016312,0.038624,0.042849,0.217138,0.013688,0.101612,0.09478,0.594773,0.159715,0.53789,0,0.003211,0.022985,0.204579,2.361895,0.724596,0.214232,Male,65-74 years,Parainfluenza virus,1.498480915
